chr	pos	Hypo.pos	EM.pos	Hyper.pos	max.p	mCstatus	meanDiff	DM.status	index	meanCov.test	meanCov.control
chr21	33246194	0	0.1667	0.8333	0.8333	1	0.6962	1	12516	14.75	40.5
chr21	33246195	0	0.3667	0.6333	0.6333	1	0.5229	1	12517	10	35.5
chr21	33246216	0	0.4	0.6	0.6	1	0.4927	1	12518	14.75	40.5
chr21	33246218	0	0.3	0.7	0.7	1	0.6896	1	12520	14.75	40.5
chr21	33246264	0	0.2	0.8	0.8	1	0.6232	1	12526	6.25	35.5
chr21	33246288	0	0	1	1	1	0.7312	1	12528	6.25	35.5
chr21	33246295	0	0	1	1	1	0.7326	1	12529	6.25	35.5
chr21	33246349	0	0.3333	0.6667	0.6667	1	0.4784	1	12533	6.25	35.5
chr21	33259239	0	0.4	0.6	0.6	1	0.3	1	12545	8.25	4.75
chr21	33279970	0	0.4333	0.5667	0.5667	1	0.6047	1	12567	7.5	11.75
chr21	33288609	0.5	0.4667	0.0333	0.5	-1	-0.3195	-1	12596	19.25	14
chr21	33288654	0	0.4	0.6	0.6	1	0.4144	1	12600	19.25	14
chr21	33369326	0	0.4667	0.5333	0.5333	1	0.3163	1	12683	21	17
chr21	33416627	0.7	0.2667	0.0333	0.7	-1	-0.4782	-1	12741	6.75	19.5
chr21	33446470	0.5333	0.4667	0	0.5333	-1	-0.359	-1	12771	20.75	10
chr21	33453413	0.0667	0.0667	0.8667	0.8667	1	0.4598	1	12801	14.75	18.5
chr21	33506500	0.6667	0.3	0.0333	0.6667	-1	-0.4867	-1	12825	13.5	28.75
chr21	33506504	0	0.2	0.8	0.8	1	0.4376	1	12826	13.5	28.75
chr21	33506505	0	0.3	0.7	0.7	1	0.425	1	12827	15.25	26.75
chr21	33608608	0	0.2667	0.7333	0.7333	1	0.5025	1	12904	20.5	12
chr21	33608611	0.7333	0.2667	0	0.7333	-1	-0.3935	-1	12906	20.5	12
chr21	33608612	0.0333	0.4	0.5667	0.5667	1	0.4494	1	12907	13	13.25
chr21	33637708	0.5333	0.4667	0	0.5333	-1	-0.3775	-1	12916	13	16.5
chr21	33678483	0.9333	0.0667	0	0.9333	-1	-0.6003	-1	12973	18	22.75
chr21	33678525	0.5333	0.4333	0.0333	0.5333	-1	-0.3115	-1	12974	20.25	22.75
chr21	33687296	0.6	0.4	0	0.6	-1	-0.4322	-1	12995	15	18.5
chr21	33688886	0.6667	0.2667	0.0667	0.6667	-1	-0.3905	-1	13001	7	8.75
chr21	33696999	0.1	0.3	0.6	0.6	1	0.3409	1	13013	20	22.75
chr21	33697000	0.5667	0.3667	0.0667	0.5667	-1	-0.4524	-1	13014	20.25	22
chr21	33697084	0.5333	0.4667	0	0.5333	-1	-0.4078	-1	13017	20.25	22
chr21	33706596	0.5	0.5	0	0.5	-1	-0.3533	-1	13029	17	33.75
chr21	33719711	0	0.2	0.8	0.8	1	0.4976	1	13044	17.25	7
chr21	33719772	0.0333	0.2	0.7667	0.7667	1	0.396	1	13045	17.25	7
chr21	33765123	0.5667	0.4	0.0333	0.5667	-1	-0.3323	-1	13071	36.25	11.75
chr21	33765147	0.0333	0.3667	0.6	0.6	1	0.468	1	13077	36.25	11.75
chr21	33765178	0	0.1667	0.8333	0.8333	1	0.5824	1	13088	44.25	13.25
chr21	33765249	0.0333	0.4333	0.5333	0.5333	1	0.4082	1	13106	44.25	13.25
chr21	33765592	0	0.4667	0.5333	0.5333	1	0.6928	1	13115	13.5	17.5
chr21	33765597	0	0.4	0.6	0.6	1	0.6571	1	13117	13.5	17.5
chr21	33765622	0	0.0333	0.9667	0.9667	1	0.797	1	13119	13.5	17.5
chr21	33765623	0	0.1	0.9	0.9	1	0.6067	1	13120	13.25	14
chr21	33765637	0	0	1	1	1	0.5286	1	13122	21.75	48.75
chr21	33765672	0	0.3333	0.6667	0.6667	1	0.576	1	13123	13.75	30.5
chr21	33765673	0	0.3667	0.6333	0.6333	1	0.5329	1	13124	8.5	34.75
chr21	33765679	0	0.4333	0.5667	0.5667	1	0.576	1	13125	13.75	30.5
chr21	33765687	0	0.3	0.7	0.7	1	0.5085	1	13127	13.75	30.5
chr21	33968316	0.9333	0.0667	0	0.9333	-1	-0.7504	-1	13507	13.75	10.75
chr21	33968393	0.5	0.4667	0.0333	0.5	-1	-0.3881	-1	13508	13.75	10.75
chr21	33982636	0.8	0.2	0	0.8	-1	-0.7337	-1	13531	11.5	16
chr21	34032240	0	0.4667	0.5333	0.5333	1	0.5264	1	13630	35.75	18.5
chr21	34057364	0	0.4667	0.5333	0.5333	1	0.4872	1	13644	14.5	9
chr21	34099741	0	0.1333	0.8667	0.8667	1	0.5779	1	13650	32	20
chr21	34099944	0	0.3333	0.6667	0.6667	1	0.756	1	13673	8.25	6.75
chr21	34100235	0	0.2667	0.7333	0.7333	1	0.6667	1	13713	7	12.25
chr21	34100298	0	0.1333	0.8667	0.8667	1	0.5721	1	13722	6.75	30
chr21	34100360	0	0.4333	0.5667	0.5667	1	0.6542	1	13737	29.5	10.75
chr21	34100386	0	0.3667	0.6333	0.6333	1	0.5691	1	13747	32.25	19.75
chr21	34218933	0	0.4333	0.5667	0.5667	1	0.7428	1	13948	14	16
chr21	34395490	0	0	1	1	1	0.7754	1	14082	19.25	5.25
chr21	34395548	0	0	1	1	1	0.75	1	14083	19.25	5.25
chr21	34395549	0	0	1	1	1	0.8612	1	14084	21	9.25
chr21	34395552	0	0	1	1	1	0.7951	1	14087	19.25	5.25
chr21	34395566	0	0.0333	0.9667	0.9667	1	0.6568	1	14090	21	9.25
chr21	34395581	0	0	1	1	1	0.7182	1	14091	19.25	5.25
chr21	34395582	0	0	1	1	1	0.8844	1	14092	21	9.25
chr21	34395591	0	0.1333	0.8667	0.8667	1	0.5978	1	14094	21	9.25
chr21	34395600	0	0.1333	0.8667	0.8667	1	0.5322	1	14095	21	9.25
chr21	34395619	0	0	1	1	1	0.7123	1	14096	28.25	13.5
chr21	34397548	0	0	1	1	1	0.8117	1	14107	29.75	25.5
chr21	34397549	0	0	1	1	1	0.8428	1	14108	23.5	22
chr21	34397552	0	0.4333	0.5667	0.5667	1	0.4905	1	14110	23.5	22
chr21	34397565	0	0.0667	0.9333	0.9333	1	0.7774	1	14111	29.75	25.5
chr21	34397566	0	0	1	1	1	0.7814	1	14112	23.5	22
chr21	34397580	0	0.2333	0.7667	0.7667	1	0.5576	1	14113	29.75	25.5
chr21	34397581	0	0.2667	0.7333	0.7333	1	0.4068	1	14114	23.5	22
chr21	34397582	0	0	1	1	1	0.8332	1	14115	29.75	25.5
chr21	34397583	0	0	1	1	1	0.8445	1	14116	23.5	22
chr21	34397584	0	0.0333	0.9667	0.9667	1	0.6957	1	14117	29.75	25.5
chr21	34397585	0	0.3	0.7	0.7	1	0.6907	1	14118	23.5	22
chr21	34397626	0	0.0667	0.9333	0.9333	1	0.7915	1	14119	29.5	25.5
chr21	34397641	0	0.1	0.9	0.9	1	0.5368	1	14121	29	24.5
chr21	34397642	0	0.4333	0.5667	0.5667	1	0.3802	1	14122	23	22
chr21	34397655	0	0	1	1	1	0.8554	1	14124	23.5	22
chr21	34397690	0	0.2	0.8	0.8	1	0.598	1	14128	23.5	22
chr21	34397734	0	0	1	1	1	0.9344	1	14129	23.5	22
chr21	34398012	0	0.2	0.8	0.8	1	0.5831	1	14131	8.5	22.25
chr21	34398111	0	0.5	0.5	0.5	1	0.6531	1	14136	34	17.75
chr21	34398114	0	0.3333	0.6667	0.6667	1	0.6121	1	14137	34	17.75
chr21	34398115	0	0.2667	0.7333	0.7333	1	0.6608	1	14138	34.25	13.5
chr21	34398132	0	0.1333	0.8667	0.8667	1	0.6618	1	14140	34.25	13.5
chr21	34398152	0	0.0333	0.9667	0.9667	1	0.7447	1	14141	34	17.75
chr21	34398153	0.0333	0.0667	0.9	0.9	1	0.4208	1	14142	34.25	13.5
chr21	34398166	0	0	1	1	1	0.7946	1	14143	34	17.75
chr21	34398167	0	0	1	1	1	0.7788	1	14144	34.25	13.5
chr21	34398172	0	0.1333	0.8667	0.8667	1	0.522	1	14145	34	17.75
chr21	34398173	0	0.0667	0.9333	0.9333	1	0.6706	1	14146	34.25	13.5
chr21	34398179	0	0.0333	0.9667	0.9667	1	0.8084	1	14148	34.25	13.5
chr21	34398184	0	0.3	0.7	0.7	1	0.6594	1	14149	34	17.75
chr21	34398185	0	0.1	0.9	0.9	1	0.5916	1	14150	34.25	13.5
chr21	34398190	0	0.4	0.6	0.6	1	0.6971	1	14151	34	17.75
chr21	34398191	0	0	1	1	1	0.8996	1	14152	34.25	13.5
chr21	34398193	0	0.3333	0.6667	0.6667	1	0.6299	1	14153	34	17.75
chr21	34398194	0	0.0667	0.9333	0.9333	1	0.7643	1	14154	34.25	13.5
chr21	34398199	0	0	1	1	1	0.8042	1	14157	34	17.75
chr21	34398200	0	0.1667	0.8333	0.8333	1	0.6398	1	14158	34.25	13.5
chr21	34398243	0	0.0667	0.9333	0.9333	1	0.8148	1	14165	27.5	20
chr21	34398260	0	0.3	0.7	0.7	1	0.6914	1	14166	23.25	15.25
chr21	34398261	0	0.0333	0.9667	0.9667	1	0.7812	1	14167	27.5	20
chr21	34398263	0	0.2667	0.7333	0.7333	1	0.6309	1	14168	23.25	15.25
chr21	34398279	0	0.2333	0.7667	0.7667	1	0.619	1	14175	27.5	20
chr21	34398620	0	0	1	1	1	0.8972	1	14176	20.75	21.25
chr21	34398638	0	0.3	0.7	0.7	1	0.6361	1	14177	20.75	21.25
chr21	34398644	0	0.1	0.9	0.9	1	0.7428	1	14179	20.75	21.25
chr21	34398658	0	0.2	0.8	0.8	1	0.5893	1	14182	22.75	21.5
chr21	34398665	0	0	1	1	1	0.9328	1	14183	20.75	21.25
chr21	34398666	0	0.1667	0.8333	0.8333	1	0.6337	1	14184	22.75	21.5
chr21	34398685	0	0.0667	0.9333	0.9333	1	0.7078	1	14185	20.75	21.25
chr21	34398686	0	0	1	1	1	0.8146	1	14186	22.75	21.5
chr21	34398759	0	0.3667	0.6333	0.6333	1	0.7083	1	14187	20.75	21.25
chr21	34398760	0	0	1	1	1	0.9227	1	14188	22.75	21.5
chr21	34398773	0	0.1333	0.8667	0.8667	1	0.4728	1	14189	21.5	24.5
chr21	34398808	0	0.2	0.8	0.8	1	0.7564	1	14191	21.5	24.5
chr21	34398836	0	0.0333	0.9667	0.9667	1	0.7829	1	14195	21.5	24.5
chr21	34398849	0	0.2	0.8	0.8	1	0.538	1	14197	21.5	24.5
chr21	34398850	0	0.0333	0.9667	0.9667	1	0.9182	1	14198	23.25	24.5
chr21	34398915	0	0.3667	0.6333	0.6333	1	0.6175	1	14199	21.5	24.5
chr21	34398917	0	0	1	1	1	0.7577	1	14201	21.5	24.5
chr21	34398918	0	0	1	1	1	0.9682	1	14202	23.25	24.5
chr21	34398950	0	0.4	0.6	0.6	1	0.7338	1	14204	23.25	24.5
chr21	34398968	0	0	1	1	1	0.9056	1	14207	21.5	24.5
chr21	34398983	0	0.2333	0.7667	0.7667	1	0.6854	1	14209	23.25	24.5
chr21	34399243	0	0.4667	0.5333	0.5333	1	0.6382	1	14210	35	12
chr21	34399266	0	0	1	1	1	0.6435	1	14212	35	12
chr21	34399284	0	0	1	1	1	0.8505	1	14213	35	12
chr21	34399292	0	0	1	1	1	0.915	1	14214	35	12
chr21	34399301	0	0	1	1	1	0.6598	1	14215	35	12
chr21	34399313	0	0.0333	0.9667	0.9667	1	0.834	1	14216	35	12
chr21	34399326	0	0.3	0.7	0.7	1	0.6323	1	14218	6.5	11
chr21	34399327	0	0.3667	0.6333	0.6333	1	0.6562	1	14219	6.25	11.75
chr21	34399329	0	0.1667	0.8333	0.8333	1	0.6161	1	14220	6.5	11
chr21	34399330	0	0.3	0.7	0.7	1	0.5271	1	14221	6.25	11.75
chr21	34399336	0	0	1	1	1	0.7881	1	14222	6.5	11
chr21	34399342	0	0.1	0.9	0.9	1	0.975	1	14227	6.25	11.75
chr21	34399356	0	0.0667	0.9333	0.9333	1	0.8188	1	14229	6.25	11.75
chr21	34399361	0	0.1667	0.8333	0.8333	1	0.7857	1	14232	6.5	11
chr21	34399362	0	0.4	0.6	0.6	1	0.6417	1	14233	6.25	11.75
chr21	34399406	0	0	1	1	1	0.9018	1	14234	6.5	11
chr21	34399407	0	0.3	0.7	0.7	1	0.6354	1	14235	6.25	11.75
chr21	34399418	0	0	1	1	1	0.8964	1	14236	6.5	11
chr21	34399419	0	0.3	0.7	0.7	1	0.6229	1	14237	6.25	11.75
chr21	34399421	0	0.0667	0.9333	0.9333	1	0.7298	1	14238	6.5	11
chr21	34399430	0	0.2333	0.7667	0.7667	1	0.6167	1	14242	6.5	11
chr21	34399431	0	0.0333	0.9667	0.9667	1	0.8562	1	14243	6.25	11.75
chr21	34399433	0	0.0667	0.9333	0.9333	1	0.7134	1	14244	6.5	11
chr21	34399434	0	0.4	0.6	0.6	1	0.6375	1	14245	6.25	11.75
chr21	34399436	0	0	1	1	1	0.9143	1	14246	6.5	11
chr21	34399437	0	0	1	1	1	0.7625	1	14247	6.25	11.75
chr21	34399443	0	0	1	1	1	0.9438	1	14249	6.25	11.75
chr21	34399445	0	0.0667	0.9333	0.9333	1	0.6255	1	14250	6.5	11
chr21	34399446	0	0	1	1	1	1	1	14251	6.25	11.75
chr21	34399797	0	0	1	1	1	0.8448	1	14255	19.25	10.5
chr21	34399800	0	0	1	1	1	0.5352	1	14256	21.75	12.5
chr21	34399801	0	0	1	1	1	0.8894	1	14257	19.25	10.5
chr21	34399803	0	0	1	1	1	0.8125	1	14258	21.75	12.5
chr21	34399815	0	0.3667	0.6333	0.6333	1	0.6668	1	14260	21.75	12.5
chr21	34399817	0	0.3	0.7	0.7	1	0.6988	1	14262	21.75	12.5
chr21	34399818	0	0.0333	0.9667	0.9667	1	0.6767	1	14263	19.25	10.5
chr21	34399838	0	0.3667	0.6333	0.6333	1	0.5802	1	14264	21.75	12.5
chr21	34399842	0	0.3	0.7	0.7	1	0.5838	1	14266	21.75	12.5
chr21	34399843	0	0.2	0.8	0.8	1	0.5838	1	14267	19.25	10.5
chr21	34399845	0	0.1333	0.8667	0.8667	1	0.6966	1	14268	21.75	12.5
chr21	34399846	0	0.3333	0.6667	0.6667	1	0.6034	1	14269	19.25	10.5
chr21	34399848	0	0	1	1	1	0.7435	1	14270	21.75	12.5
chr21	34399849	0	0.4	0.6	0.6	1	0.6454	1	14271	19.25	10.5
chr21	34399853	0	0.4667	0.5333	0.5333	1	0.5719	1	14272	21.75	12.5
chr21	34399854	0	0.3333	0.6667	0.6667	1	0.5296	1	14273	19.25	10.5
chr21	34399863	0	0.0333	0.9667	0.9667	1	0.3905	1	14274	21.75	12.5
chr21	34399864	0	0	1	1	1	0.8716	1	14275	19.25	10.5
chr21	34399875	0	0.5	0.5	0.5	1	0.6702	1	14278	21.75	12.5
chr21	34399876	0	0	1	1	1	0.8758	1	14279	19.25	10.5
chr21	34399877	0	0	1	1	1	0.8472	1	14280	21.75	12.5
chr21	34399903	0	0.4333	0.5667	0.5667	1	0.7167	1	14284	19.25	10.5
chr21	34400118	0	0	1	1	1	0.875	1	14288	6.25	18.5
chr21	34400131	0	0	1	1	1	0.8542	1	14292	6.25	18.5
chr21	34400152	0	0	1	1	1	0.9018	1	14297	6.25	21
chr21	34400153	0	0	1	1	1	0.8333	1	14298	6.25	18.5
chr21	34420791	0.0333	0.2667	0.7	0.7	1	0.4908	1	14387	5	15
chr21	34424449	0.7667	0.2	0.0333	0.7667	-1	-0.5875	-1	14397	7.75	7
chr21	34442354	0	0.0667	0.9333	0.9333	1	0.7911	1	14398	12.25	9
chr21	34442360	0	0.4	0.6	0.6	1	0.4268	1	14399	12.25	9
chr21	34442524	0	0.2	0.8	0.8	1	0.7542	1	14421	8	20
chr21	34442575	0	0.0667	0.9333	0.9333	1	0.6632	1	14431	8	20
chr21	34442577	0	0.2333	0.7667	0.7667	1	0.4792	1	14433	8	20
chr21	34442580	0	0	1	1	1	0.7517	1	14436	8.75	23.25
chr21	34442839	0	0.1	0.9	0.9	1	0.4708	1	14442	9.5	14
chr21	34442895	0	0.5	0.5	0.5	1	0.6708	1	14448	9.5	14
chr21	34442901	0	0.0667	0.9333	0.9333	1	0.697	1	14449	9.5	14
chr21	34442939	0	0.0667	0.9333	0.9333	1	0.9042	1	14452	9.5	14
chr21	34442980	0	0.3	0.7	0.7	1	0.5417	1	14456	9.5	14
chr21	34442989	0	0.3333	0.6667	0.6667	1	0.4833	1	14457	11.5	29.25
chr21	34443011	0	0.4	0.6	0.6	1	0.5181	1	14458	11.5	29.25
chr21	34443070	0	0.0333	0.9667	0.9667	1	0.6298	1	14463	11.5	29.25
chr21	34443090	0	0.0667	0.9333	0.9333	1	0.6283	1	14468	11.5	29.25
chr21	34443310	0	0	1	1	1	0.5754	1	14472	16.25	19.75
chr21	34443803	0	0.4	0.6	0.6	1	0.524	1	14475	15.5	16.5
chr21	34443879	0	0.4	0.6	0.6	1	0.5417	1	14482	15.5	16.5
chr21	34444364	0	0	1	1	1	0.7462	1	14483	11	4.75
chr21	34444383	0	0.4667	0.5333	0.5333	1	0.5133	1	14488	7.25	5.5
chr21	34444392	0	0.0667	0.9333	0.9333	1	0.662	1	14491	11	4.75
chr21	34444406	0	0.4	0.6	0.6	1	0.6534	1	14494	7.25	5.5
chr21	34444425	0	0.1	0.9	0.9	1	0.6184	1	14501	11	4.75
chr21	34444432	0	0.2	0.8	0.8	1	0.534	1	14503	11	4.75
chr21	34444445	0	0.0333	0.9667	0.9667	1	0.6818	1	14505	11	4.75
chr21	34482123	0.7	0.3	0	0.7	-1	-0.512	-1	14524	16.75	15.25
chr21	34487822	0	0.3	0.7	0.7	1	0.6455	1	14537	9.75	13.75
chr21	34501856	0.8333	0.1667	0	0.8333	-1	-0.7922	-1	14558	7	15
chr21	34501909	0	0.4667	0.5333	0.5333	1	0.447	1	14561	7	15
chr21	34513106	0	0.1667	0.8333	0.8333	1	0.657	1	14571	11	16
chr21	34538441	0	0.3333	0.6667	0.6667	1	0.3428	1	14601	14.75	24.25
chr21	34773628	0	0.5	0.5	0.5	1	0.4279	1	15021	15.75	15
chr21	34775472	0	0.0333	0.9667	0.9667	1	0.7682	1	15036	7.25	4.75
chr21	34775491	0	0.3667	0.6333	0.6333	1	0.5341	1	15043	7.75	6
chr21	34775506	0	0.0667	0.9333	0.9333	1	0.7273	1	15047	7.75	6
chr21	34775507	0	0.3667	0.6333	0.6333	1	0.5068	1	15048	7.25	4.75
chr21	34775619	0	0.2	0.8	0.8	1	0.5541	1	15057	16	18.5
chr21	34775629	0	0	1	1	1	0.8551	1	15058	17.5	19.75
chr21	34775630	0	0.1333	0.8667	0.8667	1	0.7345	1	15059	16	18.5
chr21	34775632	0	0.0333	0.9667	0.9667	1	0.9095	1	15061	16	18.5
chr21	34775649	0	0	1	1	1	0.8509	1	15067	16	18.5
chr21	34775654	0	0	1	1	1	0.8999	1	15068	17.5	19.75
chr21	34775660	0	0.3	0.7	0.7	1	0.685	1	15071	16	18.5
chr21	34775664	0	0.0333	0.9667	0.9667	1	0.8722	1	15072	17.5	19.75
chr21	34775665	0	0	1	1	1	0.932	1	15073	16	18.5
chr21	34775670	0	0	1	1	1	0.8487	1	15074	17.5	19.75
chr21	34775671	0	0.2	0.8	0.8	1	0.7069	1	15075	16	18.5
chr21	34775676	0	0.1	0.9	0.9	1	0.6999	1	15076	17.5	19.75
chr21	34775678	0	0	1	1	1	0.9244	1	15078	17.5	19.75
chr21	34775679	0	0	1	1	1	0.8264	1	15079	16	18.5
chr21	34775682	0	0.5	0.5	0.5	1	0.6809	1	15080	17.5	19.75
chr21	34775683	0	0	1	1	1	0.8942	1	15081	16	18.5
chr21	34775716	0	0.1333	0.8667	0.8667	1	0.91	1	15089	16.25	10.25
chr21	34775726	0	0	1	1	1	0.9075	1	15090	16.25	10.25
chr21	34775736	0	0.1333	0.8667	0.8667	1	0.73	1	15091	16.25	10.25
chr21	34775745	0	0	1	1	1	0.81	1	15092	16.25	10.25
chr21	34775747	0	0	1	1	1	0.8925	1	15093	16.25	10.25
chr21	34775754	0	0	1	1	1	0.82	1	15094	16.25	10.25
chr21	34775758	0	0.4	0.6	0.6	1	0.59	1	15095	16.25	10.25
chr21	34775766	0	0	1	1	1	0.7467	1	15096	16.25	10.25
chr21	34775787	0	0	1	1	1	0.95	1	15100	16.25	10.25
chr21	34775795	0	0.4667	0.5333	0.5333	1	0.7125	1	15102	16.25	10.25
chr21	34775806	0	0.0667	0.9333	0.9333	1	0.8975	1	15104	16.25	10.25
chr21	34775814	0	0.4667	0.5333	0.5333	1	0.4925	1	15105	16.25	10.25
chr21	34775853	0	0	1	1	1	0.8486	1	15108	9.75	11
chr21	34775860	0	0.2667	0.7333	0.7333	1	0.6647	1	15112	9.75	11
chr21	34775861	0	0.4	0.6	0.6	1	0.5863	1	15113	12.5	9.5
chr21	34775872	0	0.1333	0.8667	0.8667	1	0.8237	1	15114	9.75	11
chr21	34775888	0	0	1	1	1	0.8504	1	15116	9.75	11
chr21	34775889	0	0	1	1	1	0.6958	1	15117	12.5	9.5
chr21	34775903	0	0.0667	0.9333	0.9333	1	0.6473	1	15122	9.75	11
chr21	34775904	0	0	1	1	1	0.856	1	15123	12.5	9.5
chr21	34775907	0	0.4667	0.5333	0.5333	1	0.5452	1	15125	12.5	9.5
chr21	34775909	0	0.0333	0.9667	0.9667	1	0.8772	1	15126	9.75	11
chr21	34775910	0	0.3667	0.6333	0.6333	1	0.7554	1	15127	12.5	9.5
chr21	34775917	0	0	1	1	1	0.8281	1	15130	9.75	11
chr21	34775918	0	0.4667	0.5333	0.5333	1	0.6786	1	15131	12.5	9.5
chr21	34775929	0	0.2333	0.7667	0.7667	1	0.4167	1	15132	24.5	28.25
chr21	34775946	0	0	1	1	1	0.8634	1	15137	15.75	24
chr21	34775949	0	0.0333	0.9667	0.9667	1	0.7336	1	15139	15.75	24
chr21	34775953	0	0	1	1	1	0.7562	1	15140	14.75	17.25
chr21	34775954	0	0	1	1	1	0.8971	1	15141	15.75	24
chr21	34775956	0	0.3667	0.6333	0.6333	1	0.5058	1	15143	15.75	24
chr21	34775959	0	0	1	1	1	0.9062	1	15144	14.75	17.25
chr21	34775960	0	0.2	0.8	0.8	1	0.6116	1	15145	15.75	24
chr21	34775965	0	0	1	1	1	0.9636	1	15146	14.75	17.25
chr21	34775966	0	0	1	1	1	0.9856	1	15147	15.75	24
chr21	34776301	0	0.1333	0.8667	0.8667	1	0.876	1	15150	24.5	14.5
chr21	34776310	0	0	1	1	1	0.6772	1	15151	24.5	14.5
chr21	34776316	0	0	1	1	1	0.9166	1	15152	24.5	14.5
chr21	34776336	0	0	1	1	1	0.869	1	15155	24.5	14.5
chr21	34776340	0	0	1	1	1	0.8614	1	15156	24.5	14.5
chr21	34776345	0	0.3667	0.6333	0.6333	1	0.3225	1	15158	39.5	22.75
chr21	34776346	0	0.1667	0.8333	0.8333	1	0.5003	1	15159	35.5	25.75
chr21	34776357	0	0	1	1	1	0.8214	1	15160	15	8.25
chr21	34776358	0	0	1	1	1	0.8289	1	15161	12.75	10.75
chr21	34776382	0	0.0333	0.9667	0.9667	1	0.805	1	15165	12.75	10.75
chr21	34776416	0	0	1	1	1	0.7511	1	15167	12.75	10.75
chr21	34863971	0	0.4	0.6	0.6	1	0.7336	1	15339	19	22.5
chr21	34863972	0	0.1333	0.8667	0.8667	1	0.3862	1	15340	29	42.75
chr21	34863994	0	0.0333	0.9667	0.9667	1	0.8251	1	15341	19	22.5
chr21	34863995	0	0.4	0.6	0.6	1	0.7037	1	15342	17.25	29
chr21	34864009	0	0.2667	0.7333	0.7333	1	0.677	1	15345	19	22.5
chr21	34864010	0	0	1	1	1	0.7941	1	15346	17.25	29
chr21	34864013	0	0.2667	0.7333	0.7333	1	0.3665	1	15347	32.25	27.5
chr21	34864036	0	0	1	1	1	0.8798	1	15350	15.75	6.5
chr21	34864041	0	0.0667	0.9333	0.9333	1	0.8	1	15351	13.25	5
chr21	34864042	0	0	1	1	1	0.9574	1	15352	15.75	6.5
chr21	34864046	0	0	1	1	1	0.9375	1	15353	13.25	5
chr21	34864047	0	0	1	1	1	0.8774	1	15354	15.75	6.5
chr21	34864050	0	0.0333	0.9667	0.9667	1	0.7229	1	15355	13.25	5
chr21	34864051	0	0	1	1	1	0.9562	1	15356	15.75	6.5
chr21	34864061	0	0.0667	0.9333	0.9333	1	0.3873	1	15357	27.25	9.5
chr21	34864062	0	0	1	1	1	0.955	1	15358	15.75	6.5
chr21	34864065	0	0	1	1	1	0.8833	1	15359	14	4.5
chr21	34864091	0	0	1	1	1	0.8958	1	15360	14	4.5
chr21	34864103	0	0	1	1	1	0.9396	1	15361	14	4.5
chr21	34864110	0	0.0667	0.9333	0.9333	1	0.7396	1	15362	14	4.5
chr21	34864123	0	0	1	1	1	0.9146	1	15364	14	4.5
chr21	34864141	0	0	1	1	1	0.9521	1	15365	14	4.5
chr21	34864144	0	0	1	1	1	0.9396	1	15366	14	4.5
chr21	34864162	0	0	1	1	1	0.8625	1	15367	14	4.5
chr21	34864170	0	0.2667	0.7333	0.7333	1	0.6708	1	15368	14	4.5
chr21	34864173	0	0.4	0.6	0.6	1	0.4833	1	15369	14	4.5
chr21	34864190	0	0.0667	0.9333	0.9333	1	0.7178	1	15370	14	4.5
chr21	34864197	0	0	1	1	1	0.9167	1	15371	14	4.5
chr21	34960454	0	0.0667	0.9333	0.9333	1	1	1	15564	7.25	11.75
chr21	34960469	0	0.1333	0.8667	0.8667	1	0.8015	1	15565	7.25	11.75
chr21	34960484	0	0	1	1	1	0.9762	1	15570	8.5	13
chr21	34960501	0.0333	0.1	0.8667	0.8667	1	0.4574	1	15571	7.25	11.75
chr21	34960502	0	0	1	1	1	1	1	15572	8.5	13
chr21	34960505	0	0	1	1	1	1	1	15573	7.25	11.75
chr21	34960506	0	0	1	1	1	0.9936	1	15574	8.5	13
chr21	34960509	0	0	1	1	1	1	1	15575	7.25	11.75
chr21	34960510	0	0.0333	0.9667	0.9667	1	0.9405	1	15576	8.5	13
chr21	34960519	0	0	1	1	1	1	1	15578	8.5	13
chr21	34960520	0	0	1	1	1	0.875	1	15579	7.25	11.75
chr21	34960521	0	0	1	1	1	1	1	15580	8.5	13
chr21	34960537	0	0.4667	0.5333	0.5333	1	0.6562	1	15581	7.25	11.75
chr21	34960538	0	0.0667	0.9333	0.9333	1	1	1	15582	8.5	13
chr21	34960541	0	0.1667	0.8333	0.8333	1	0.7998	1	15583	7.25	11.75
chr21	34960542	0	0	1	1	1	1	1	15584	8.5	13
chr21	34960543	0	0	1	1	1	0.9853	1	15585	7.25	11.75
chr21	34960544	0	0	1	1	1	1	1	15586	8.5	13
chr21	34960583	0	0	1	1	1	0.902	1	15587	7.25	11.75
chr21	34960584	0	0.0333	0.9667	0.9667	1	0.9762	1	15588	8.5	13
chr21	34960604	0	0.0667	0.9333	0.9333	1	1	1	15589	7.25	11.75
chr21	34960657	0	0.1	0.9	0.9	1	0.9822	1	15592	15.75	17.75
chr21	34960662	0	0.0333	0.9667	0.9667	1	1	1	15594	15.75	17.75
chr21	34960663	0	0	1	1	1	0.9531	1	15595	18.25	14.25
chr21	34960665	0	0.1667	0.8333	0.8333	1	0.7712	1	15596	15.75	17.75
chr21	34960675	0	0.1333	0.8667	0.8667	1	1	1	15598	15.75	17.75
chr21	34960677	0	0.0667	0.9333	0.9333	1	0.933	1	15600	15.75	17.75
chr21	34960678	0	0.0333	0.9667	0.9667	1	0.8616	1	15601	18.25	14.25
chr21	34960680	0	0	1	1	1	0.9822	1	15602	15.75	17.75
chr21	34960681	0	0	1	1	1	0.9844	1	15603	18.25	14.25
