chr	pos	Hypo.pos	EM.pos	Hyper.pos	max.p	mCstatus	meanDiff	DM.status	index	meanCov.test	meanCov.control
chr21	38254358	0.0333	0.9333	0.0333	0.9333	0	0.1609	0	20712	27.75	8.25
chr21	38254378	0	0.6667	0.3333	0.6667	0	0.4852	0	20713	29	9.75
chr21	38254379	0	1	0	1	0	0.0132	0	20714	27.75	8.25
chr21	38254398	0	1	0	1	0	-0.0116	0	20715	29	9.75
chr21	38254399	0	0.9333	0.0667	0.9333	0	0.3186	0	20716	27.75	8.25
chr21	38254409	0.1667	0.8	0.0333	0.8	0	-0.1535	0	20717	29	9.75
chr21	38254410	0	0.9333	0.0667	0.9333	0	0.0608	0	20718	27.75	8.25
chr21	38254439	0	1	0	1	0	-0.286	0	20719	27.75	8.25
chr21	38254506	0	1	0	1	0	-0.0692	0	20720	30.25	9.25
chr21	38254513	0	1	0	1	0	-0.196	0	20721	30.25	9.25
chr21	38254514	0.0333	0.9667	0	0.9667	0	0.0882	0	20722	30	8.25
chr21	38254568	0	0.9	0.1	0.9	0	0.3808	0	20723	30.25	9.25
chr21	38254569	0	1	0	1	0	0.0191	0	20724	30	8.25
chr21	38254576	0	1	0	1	0	0.1294	0	20725	30.25	9.25
chr21	38254577	0	0.9	0.1	0.9	0	0.2406	0	20726	30	8.25
chr21	38254647	0.0333	0.9333	0.0333	0.9333	0	-0.1004	0	20727	30	8.25
chr21	38256200	0.1333	0.8	0.0667	0.8	0	-0.1722	0	20728	23.5	16.5
chr21	38256201	0	1	0	1	0	0.0045	0	20729	28.25	18.25
chr21	38256254	0	1	0	1	0	0.1696	0	20730	23.5	16.5
chr21	38256255	0.1	0.8667	0.0333	0.8667	0	-0.1469	0	20731	28.25	18.25
chr21	38256262	0.0333	0.9667	0	0.9667	0	-0.0176	0	20732	33.25	31.5
chr21	38256263	0.0333	0.9667	0	0.9667	0	-0.0381	0	20733	39.25	27.25
chr21	38256351	0	1	0	1	0	0	0	20734	9.75	15
chr21	38256352	0	0.9333	0.0667	0.9333	0	0.3448	0	20735	11	9.75
chr21	38258589	0.1	0.9	0	0.9	0	-0.4926	0	20736	3.25	24.25
chr21	38258590	0	1	0	1	0	0	0	20737	3	23
chr21	38258593	0	1	0	1	0	0.1707	0	20738	3.25	24.25
chr21	38258594	0.1	0.9	0	0.9	0	-0.5248	0	20739	3	23
chr21	38258649	0.3333	0.6667	0	0.6667	0	-0.4894	0	20740	3.25	24.25
chr21	38258650	0.0667	0.9333	0	0.9333	0	-0.3389	0	20741	3	23
chr21	38258657	0	1	0	1	0	0	0	20742	3.25	24.25
chr21	38258658	0	1	0	1	0	0.1725	0	20743	3	23
chr21	38259485	0	1	0	1	0	-0.0321	0	20744	10.75	17.75
chr21	38274788	0	1	0	1	0	-0.1089	0	20745	25.5	12
chr21	38274804	0.0333	0.9667	0	0.9667	0	-0.3578	0	20746	25.5	12
chr21	38274828	0	1	0	1	0	-0.125	0	20747	25.5	12
chr21	38283905	0.0333	0.9333	0.0333	0.9333	0	0.0979	0	20748	14.25	19.25
chr21	38283973	0	0.9667	0.0333	0.9667	0	-0.0396	0	20749	14.25	19.25
chr21	38283974	0.0333	0.8667	0.1	0.8667	0	0.1589	0	20750	15.5	22.25
chr21	38283980	0	0.7333	0.2667	0.7333	0	0.2758	0	20751	14.25	19.25
chr21	38283981	0	0.9	0.1	0.9	0	0.3148	0	20752	15.5	22.25
chr21	38283997	0.1	0.8667	0.0333	0.8667	0	-0.1621	0	20753	14.25	19.25
chr21	38283998	0.0333	0.9667	0	0.9667	0	0.3006	0	20754	15.25	22.25
chr21	38284003	0.0333	0.9667	0	0.9667	0	0.0651	0	20755	14.25	19.25
chr21	38284004	0	0.8667	0.1333	0.8667	0	0.2902	0	20756	15.5	22.25
chr21	38284005	0.0667	0.9333	0	0.9333	0	-0.4421	0	20757	14.25	19.25
chr21	38284006	0.0667	0.7	0.2333	0.7	0	0.2679	0	20758	15.5	22.25
chr21	38284027	0	0.9333	0.0667	0.9333	0	0.3411	0	20759	14.25	19.25
chr21	38284028	0	0.9667	0.0333	0.9667	0	-0.0222	0	20760	15.5	22.25
chr21	38284035	0	1	0	1	0	0.0766	0	20761	14.25	19.25
chr21	38284036	0.0333	0.9667	0	0.9667	0	-0.5879	0	20762	15.5	22.25
chr21	38284043	0.0333	0.9667	0	0.9667	0	-0.2059	0	20763	14.25	19.25
chr21	38284044	0	1	0	1	0	-0.0521	0	20764	15.5	22.25
chr21	38284091	0	1	0	1	0	-0.0411	0	20765	15.5	22.25
chr21	38287926	0.0333	0.9667	0	0.9667	0	-0.1284	0	20766	18.75	29
chr21	38288025	0	1	0	1	0	-0.041	0	20767	14.75	16.25
chr21	38288026	0	0.7667	0.2333	0.7667	0	0.3549	0	20768	18.75	29
chr21	38288138	0	1	0	1	0	0.0829	0	20769	14.75	16.25
chr21	38288139	0	1	0	1	0	0.1236	0	20770	14.5	14.5
chr21	38288146	0.0333	0.8333	0.1333	0.8333	0	0.1358	0	20771	14.75	16.25
chr21	38288147	0	1	0	1	0	-0.0595	0	20772	14.5	14.5
chr21	38288150	0.0333	0.9333	0.0333	0.9333	0	0.2265	0	20773	14.75	16.25
chr21	38288151	0	1	0	1	0	-0.3614	0	20774	14.5	14.5
chr21	38288175	0	1	0	1	0	-0.0708	0	20775	14.5	14.5
chr21	38293468	0.0333	0.7	0.2667	0.7	0	0.3343	0	20776	9.5	18.75
chr21	38293484	0.0333	0.9667	0	0.9667	0	0.143	0	20777	9.5	18.75
chr21	38293485	0	1	0	1	0	0.1371	0	20778	10.25	25.75
chr21	38293512	0	1	0	1	0	0.0449	0	20779	9.5	18.75
chr21	38293513	0	1	0	1	0	0.1818	0	20780	10.25	25.75
chr21	38293521	0	0.9667	0.0333	0.9667	0	0.3782	0	20781	9.5	18.75
chr21	38293522	0	1	0	1	0	-0.2569	0	20782	10.25	25.75
chr21	38293573	0	1	0	1	0	-0.0711	0	20783	8.25	16
chr21	38293605	0	1	0	1	0	-0.4331	0	20784	9.5	18.75
chr21	38293606	0	1	0	1	0	0.1465	0	20785	10.25	25.75
chr21	38293659	0	1	0	1	0	-0.0773	0	20786	9.5	18.75
chr21	38293660	0	1	0	1	0	0.1094	0	20787	10.25	25.75
chr21	38293670	0	0.9333	0.0667	0.9333	0	-0.0858	0	20788	10.25	25.75
chr21	38295340	0	1	0	1	0	0	0	20789	10.5	13.25
chr21	38295344	0	0.9333	0.0667	0.9333	0	-0.0345	0	20790	10.5	13.25
chr21	38295352	0	0.9667	0.0333	0.9667	0	0.2144	0	20791	10.5	13.25
chr21	38295355	0	1	0	1	0	0.2526	0	20792	10.5	13.25
chr21	38295364	0.1	0.9	0	0.9	0	-0.4639	0	20793	10.5	13.25
chr21	38295426	0	1	0	1	0	-0.1595	0	20794	25.5	45.25
chr21	38295427	0	1	0	1	0	-0.0646	0	20795	10.5	13.25
chr21	38295483	0	1	0	1	0	0.1055	0	20796	18	30.75
chr21	38295484	0	1	0	1	0	-0.0407	0	20797	16	32.75
chr21	38295485	0	1	0	1	0	-0.1296	0	20798	18	30.75
chr21	38295486	0	1	0	1	0	0.3026	0	20799	16	32.75
chr21	38295526	0	0.9667	0.0333	0.9667	0	-0.014	0	20800	18	30.75
chr21	38295527	0	1	0	1	0	0.1472	0	20801	16	32.75
chr21	38295561	0.0667	0.9333	0	0.9333	0	-0.2068	0	20802	18	30.75
chr21	38295562	0.0667	0.9333	0	0.9333	0	-0.1153	0	20803	16	32.75
chr21	38295591	0.1333	0.8667	0	0.8667	0	-0.2069	0	20804	16	32.75
chr21	38300596	0.0333	0.9	0.0667	0.9	0	0.2901	0	20805	7.75	8.5
chr21	38301465	0	1	0	1	0	0.6161	0	20806	4.5	20.5
chr21	38301478	0	1	0	1	0	-0.3571	0	20807	4.5	20.5
chr21	38301502	0.1	0.9	0	0.9	0	-0.3175	0	20808	4.5	20.5
chr21	38301553	0	1	0	1	0	-0.0625	0	20809	4.5	20.25
chr21	38305775	0	0.9667	0.0333	0.9667	0	0.1356	0	20810	24.5	28
chr21	38305799	0.0667	0.9	0.0333	0.9	0	-0.2405	0	20811	13.5	16.25
chr21	38305800	0.3333	0.6333	0.0333	0.6333	0	-0.3569	0	20812	17.25	15.5
chr21	38305805	0.3333	0.6667	0	0.6667	0	-0.2608	0	20813	13.5	16.25
chr21	38305806	0	1	0	1	0	0.0244	0	20814	17.25	15.5
chr21	38305846	0	1	0	1	0	-0.3388	0	20815	13.5	16.25
chr21	38305847	0	1	0	1	0	-0.1848	0	20816	17.25	15.5
chr21	38305926	0.0667	0.9333	0	0.9333	0	-0.3712	0	20817	13	4.25
chr21	38305927	0.2667	0.7333	0	0.7333	0	-0.3399	0	20818	32	21.5
chr21	38305965	0	1	0	1	0	-0.0917	0	20819	13	4.25
chr21	38305966	0.0667	0.9333	0	0.9333	0	0.0999	0	20820	14.75	6
chr21	38305968	0.0333	0.9	0.0667	0.9	0	0.2634	0	20821	13	4.25
chr21	38305969	0	1	0	1	0	-0.2356	0	20822	14.75	6
chr21	38305975	0	1	0	1	0	0.2625	0	20823	13	4.25
chr21	38305976	0	1	0	1	0	0.404	0	20824	14.75	6
chr21	38305996	0	1	0	1	0	0.1771	0	20825	13	4.25
chr21	38305997	0	1	0	1	0	-0.1664	0	20826	14.75	6
chr21	38306005	0	1	0	1	0	0	0	20827	13	4.25
chr21	38306006	0.1667	0.8	0.0333	0.8	0	-0.3279	0	20828	14.75	6
chr21	38311960	0.2333	0.7333	0.0333	0.7333	0	-0.164	0	20829	27.25	7
chr21	38311993	0.0667	0.9333	0	0.9333	0	-0.437	0	20830	27.25	7
chr21	38315093	0.0667	0.9333	0	0.9333	0	-0.6125	0	20831	5	21.5
chr21	38315094	0	1	0	1	0	0	0	20832	5.75	15
chr21	38315146	0	1	0	1	0	-0.0186	0	20833	5	21.5
chr21	38315147	0	1	0	1	0	0.3988	0	20834	5.75	15
chr21	38315155	0	1	0	1	0	0	0	20835	5	21.5
chr21	38315156	0	0.9667	0.0333	0.9667	0	0.2695	0	20836	5.75	15
chr21	38319426	0	0.9667	0.0333	0.9667	0	-0.0439	0	20837	40.5	13.5
chr21	38319463	0	1	0	1	0	-0.3013	0	20838	40.5	13.5
chr21	38319464	0	1	0	1	0	-0.0014	0	20839	53	17.75
chr21	38319564	0.0333	0.9333	0.0333	0.9333	0	-0.1247	0	20840	53	17.75
chr21	38326270	0	1	0	1	0	-0.2807	0	20841	22.75	10.25
chr21	38326331	0	1	0	1	0	0.1443	0	20842	22.75	10.25
chr21	38326332	0	1	0	1	0	0.1903	0	20843	22.5	8.5
chr21	38326371	0	1	0	1	0	-0.1918	0	20844	22	10.25
chr21	38326372	0	1	0	1	0	0.169	0	20845	22.25	8.5
chr21	38326403	0.0333	0.9667	0	0.9667	0	0.0411	0	20846	22.75	10.25
chr21	38326404	0.0333	0.9333	0.0333	0.9333	0	-0.0039	0	20847	22.5	8.5
chr21	38326434	0	1	0	1	0	0.2457	0	20848	22.75	10.25
chr21	38326435	0	1	0	1	0	-0.1768	0	20849	22.5	8.5
chr21	38326463	0.0667	0.8667	0.0667	0.8667	0	-0.2851	0	20850	36.75	25.25
chr21	38330249	0	1	0	1	0	0.1231	0	20851	17.75	53.25
chr21	38330253	0	1	0	1	0	0.1767	0	20852	16	35.75
chr21	38330254	0.0333	0.9333	0.0333	0.9333	0	0.1582	0	20853	12.75	31.5
chr21	38330255	0.0333	0.9667	0	0.9667	0	0.132	0	20854	16	35.75
chr21	38330256	0	1	0	1	0	-0.1229	0	20855	12.75	31.5
chr21	38330265	0	0.9333	0.0667	0.9333	0	0.3363	0	20856	16	35.75
chr21	38330266	0.2667	0.6	0.1333	0.6	0	-0.1541	0	20857	12.75	31.5
chr21	38330293	0.2667	0.6333	0.1	0.6333	0	-0.3236	0	20858	16	35.75
chr21	38330294	0.1	0.7667	0.1333	0.7667	0	0.1932	0	20859	12.75	31.5
chr21	38330323	0.1	0.7667	0.1333	0.7667	0	0.2189	0	20860	16	35.75
chr21	38330324	0.0667	0.8333	0.1	0.8333	0	0.0197	0	20861	12.75	31.5
chr21	38330354	0.9	0.1	0	0.9	-1	-0.6294	-1	20862	16	35.75
chr21	38330355	0	1	0	1	0	-0.2369	0	20863	12.75	31.5
chr21	38330400	0	1	0	1	0	-0.1448	0	20864	12.75	31.5
chr21	38330810	0	0.9333	0.0667	0.9333	0	0.5375	0	20865	5.75	10
chr21	38330826	0	0.5667	0.4333	0.5667	0	0.4209	0	20866	5.75	10
chr21	38330827	0	0.8333	0.1667	0.8333	0	0.1299	0	20867	7.25	9
chr21	38330886	0.0667	0.9333	0	0.9333	0	0.2754	0	20868	5.75	10
chr21	38330887	0	1	0	1	0	0.1118	0	20869	7.25	9
chr21	38330906	0	0.9667	0.0333	0.9667	0	0.0903	0	20870	5.75	10
chr21	38330907	0	0.9333	0.0667	0.9333	0	0.2063	0	20871	7.25	9
chr21	38330917	0	1	0	1	0	0.0486	0	20872	7.25	9
chr21	38335788	0	1	0	1	0	-0.496	0	20873	12.25	9
chr21	38335790	0	1	0	1	0	-0.1424	0	20874	12.25	9
chr21	38335800	0	1	0	1	0	0.0844	0	20875	12.25	9
chr21	38335909	0	1	0	1	0	0.1518	0	20876	12.25	9
chr21	38338163	0	1	0	1	0	-0.2398	0	20877	16.75	9.25
chr21	38338196	0	1	0	1	0	0.0588	0	20878	16.75	9.25
chr21	38338198	0	1	0	1	0	-0.1011	0	20879	16.75	9.25
chr21	38338208	0	1	0	1	0	-0.0916	0	20880	16.75	9.25
chr21	38338211	0.0333	0.9667	0	0.9667	0	0.0361	0	20881	16.75	9.25
chr21	38338350	0	0.9667	0.0333	0.9667	0	-0.1017	0	20882	16.75	9.25
chr21	38338355	0	1	0	1	0	0.0938	0	20883	12.5	12.25
chr21	38338356	0	1	0	1	0	-0.0777	0	20884	31.5	22.25
chr21	38338360	0	1	0	1	0	-0.2182	0	20885	12.5	12.25
chr21	38338361	0.1667	0.8333	0	0.8333	0	-0.3229	0	20886	14.75	13
chr21	38338385	0	1	0	1	0	-0.0248	0	20887	12.5	12.25
chr21	38338386	0.1333	0.6333	0.2333	0.6333	0	0.0653	0	20888	14.75	13
chr21	38338397	0.3	0.6667	0.0333	0.6667	0	-0.2804	0	20889	12.5	12.25
chr21	38338398	0	1	0	1	0	-0.1819	0	20890	14.75	13
chr21	38338400	0	1	0	1	0	-0.0028	0	20891	29	32.25
chr21	38338401	0.0333	0.9667	0	0.9667	0	0.094	0	20892	33.25	32.25
chr21	38338458	0.2667	0.7333	0	0.7333	0	-0.2434	0	20893	24	31.5
chr21	38338459	0	1	0	1	0	-0.1518	0	20894	26	28
chr21	38338479	0.0333	0.9667	0	0.9667	0	0.2902	0	20895	7.5	11.5
chr21	38338480	0	1	0	1	0	-0.2262	0	20896	7.5	8.75
chr21	38338493	0	1	0	1	0	0.1494	0	20897	7.5	11.5
chr21	38338494	0	1	0	1	0	0.1197	0	20898	7.5	8.75
chr21	38338495	0	1	0	1	0	-0.1014	0	20899	7.5	11.5
chr21	38338496	0	0.5333	0.4667	0.5333	0	0.5747	0	20900	7.5	8.75
chr21	38338507	0	0.9333	0.0667	0.9333	0	0.5563	0	20901	7.5	11.5
chr21	38338508	0	1	0	1	0	0.3715	0	20902	7.5	8.75
chr21	38338509	0	0.9333	0.0667	0.9333	0	-0.2257	0	20903	7.5	11.5
chr21	38338510	0.0667	0.9	0.0333	0.9	0	-0.0651	0	20904	7.5	8.75
chr21	38338519	0	1	0	1	0	0.0173	0	20905	7.5	11.5
chr21	38338520	0	1	0	1	0	0.1274	0	20906	7.5	8.75
chr21	38338523	0	1	0	1	0	0	0	20907	7.5	11.5
chr21	38338524	0	0.9333	0.0667	0.9333	0	0.0163	0	20908	7.5	8.75
chr21	38338715	0	1	0	1	0	0.0179	0	20909	12	17.5
chr21	38338716	0	1	0	1	0	0	0	20910	10.25	16.5
chr21	38338720	0	1	0	1	0	-0.0512	0	20911	12	17.5
chr21	38338721	0	1	0	1	0	0.3018	0	20912	10.25	16.5
chr21	38338724	0.2333	0.7333	0.0333	0.7333	0	-0.3245	0	20913	12	17.5
chr21	38338725	0	1	0	1	0	-0.058	0	20914	10.25	16.5
chr21	38338728	0.2	0.8	0	0.8	0	-0.2126	0	20915	12	17.5
chr21	38338729	0.0333	0.9667	0	0.9667	0	-0.1259	0	20916	10.25	16.5
chr21	38338732	0.0667	0.9333	0	0.9333	0	0.0798	0	20917	12	17.5
chr21	38338733	0	1	0	1	0	-0.0143	0	20918	10.25	16.5
chr21	38338737	0.2667	0.7333	0	0.7333	0	0.0013	0	20919	12	17.5
chr21	38338738	0	0.9	0.1	0.9	0	0.1962	0	20920	10.25	16.5
chr21	38338752	0.1333	0.8667	0	0.8667	0	-0.5432	0	20921	12	17.5
chr21	38338753	0	1	0	1	0	0.232	0	20922	10.25	16.5
chr21	38338758	0.0333	0.9667	0	0.9667	0	-0.0015	0	20923	12	17.5
chr21	38338759	0.0333	0.9667	0	0.9667	0	-0.0183	0	20924	10.25	16.5
chr21	38338767	0.2333	0.7667	0	0.7667	0	-0.3613	0	20925	12	17.5
chr21	38338768	0.0333	0.9667	0	0.9667	0	0.0976	0	20926	10.25	16.5
chr21	38338769	0	0.9667	0.0333	0.9667	0	0.235	0	20927	12	17.5
chr21	38338770	0	1	0	1	0	-0.0372	0	20928	10.25	16.5
chr21	38338773	0	1	0	1	0	-0.1214	0	20929	12	17.5
chr21	38338774	0	1	0	1	0	0.0538	0	20930	10.25	16.5
chr21	38338778	0.8667	0.1333	0	0.8667	-1	-0.6854	-1	20931	12	17.5
chr21	38338779	0.0333	0.9333	0.0333	0.9333	0	0.0611	0	20932	10.25	16.5
chr21	38338791	0	1	0	1	0	-0.4467	0	20933	12	17.5
chr21	38338792	0.0333	0.9667	0	0.9667	0	-0.3807	0	20934	10.25	16.5
chr21	38338793	0.3667	0.6333	0	0.6333	0	-0.3759	0	20935	12	17.5
chr21	38338794	0	1	0	1	0	0.0078	0	20936	10.25	16.5
chr21	38338797	0	0.9	0.1	0.9	0	0.453	0	20937	12	17.5
chr21	38338798	0	1	0	1	0	-0.1157	0	20938	10.25	16.5
chr21	38338801	0	1	0	1	0	-0.0302	0	20939	16.75	26
chr21	38338802	0.1333	0.8333	0.0333	0.8333	0	-0.1327	0	20940	15	26.25
chr21	38338950	0	1	0	1	0	0.1594	0	20941	16.25	20
chr21	38338951	0	1	0	1	0	-0.1037	0	20942	18.25	19.5
chr21	38339034	0	1	0	1	0	0.0312	0	20943	6.75	10.75
chr21	38339043	0	1	0	1	0	-0.1375	0	20944	6.75	10.75
chr21	38339046	0.1667	0.8333	0	0.8333	0	-0.4912	0	20945	6.75	10.75
chr21	38339048	0.0667	0.9333	0	0.9333	0	-0.3998	0	20946	6.75	10.75
chr21	38339060	0.1	0.9	0	0.9	0	-0.2526	0	20947	6.75	10.75
chr21	38339063	0.0333	0.9667	0	0.9667	0	0.0415	0	20948	6.75	10.75
chr21	38339072	0	0.9333	0.0667	0.9333	0	0.6731	0	20949	6.75	10.75
chr21	38339079	0.0667	0.9	0.0333	0.9	0	-0.1706	0	20950	20.75	28.25
chr21	38339080	0	1	0	1	0	0.0618	0	20951	19.75	23.5
chr21	38339089	0	1	0	1	0	-0.1141	0	20952	15	17.75
chr21	38339090	0	1	0	1	0	0.2042	0	20953	13	12.75
chr21	38339091	0	1	0	1	0	0.2517	0	20954	15	17.75
chr21	38339092	0	1	0	1	0	-0.0238	0	20955	13	12.75
chr21	38339108	0.0333	0.9	0.0667	0.9	0	0.249	0	20956	15	17.75
chr21	38339109	0.0667	0.8333	0.1	0.8333	0	0.0309	0	20957	13	12.75
chr21	38339111	0.0333	0.9667	0	0.9667	0	0.2498	0	20958	15	17.75
chr21	38339112	0	1	0	1	0	-0.0888	0	20959	13	12.75
chr21	38339120	0.0333	0.9667	0	0.9667	0	-0.3848	0	20960	15	17.75
chr21	38339121	0.0667	0.9333	0	0.9333	0	-0.0428	0	20961	13	12.75
chr21	38339136	0	1	0	1	0	0.2268	0	20962	15	17.75
chr21	38339137	0.0333	0.9667	0	0.9667	0	-0.0547	0	20963	13	12.75
chr21	38339138	0	1	0	1	0	0.1755	0	20964	15	17.75
chr21	38339139	0	1	0	1	0	-0.2553	0	20965	13	12.75
chr21	38339142	0	1	0	1	0	0.01	0	20966	15	17.75
chr21	38339143	0.0333	0.9667	0	0.9667	0	-0.1662	0	20967	13	12.75
chr21	38339163	0.0667	0.9	0.0333	0.9	0	-0.1866	0	20968	10.75	34.75
chr21	38339164	0	1	0	1	0	0	0	20969	12.75	33.25
chr21	38339170	0.1333	0.8667	0	0.8667	0	-0.2972	0	20970	10.75	34.75
chr21	38339171	0.1	0.9	0	0.9	0	-0.3457	0	20971	12.75	33.25
chr21	38339172	0.3667	0.6333	0	0.6333	0	-0.463	0	20972	10.75	34.75
chr21	38339173	0	0.7667	0.2333	0.7667	0	0.0864	0	20973	12.75	33.25
chr21	38339188	0	1	0	1	0	-0.3039	0	20974	10.75	34.75
chr21	38339189	0	0.6	0.4	0.6	0	0.5841	0	20975	12.75	33.25
chr21	38339191	0	0.9667	0.0333	0.9667	0	-0.2809	0	20976	10.75	34.75
chr21	38339192	0.0333	0.8	0.1667	0.8	0	0.033	0	20977	12.75	33.25
chr21	38339194	0.0667	0.8667	0.0667	0.8667	0	0.0826	0	20978	10.75	34.75
chr21	38339195	0	1	0	1	0	0.0386	0	20979	12.75	33.25
chr21	38339204	0	1	0	1	0	0.3653	0	20980	10.75	34.75
chr21	38339205	0	1	0	1	0	-0.2798	0	20981	12.75	33.25
chr21	38339212	0.2333	0.7667	0	0.7667	0	-0.3753	0	20982	10.75	34.75
chr21	38339213	0	1	0	1	0	0.0529	0	20983	12.75	33.25
chr21	38339226	0	1	0	1	0	0	0	20984	10.75	34.75
chr21	38339227	0	0.9333	0.0667	0.9333	0	0.2942	0	20985	12.75	33.25
chr21	38339282	0	0.9667	0.0333	0.9667	0	0.3054	0	20986	12	11
chr21	38339289	0	1	0	1	0	-0.1551	0	20987	12	11
chr21	38339290	0	1	0	1	0	0.3708	0	20988	13.75	7.25
chr21	38339295	0.2	0.8	0	0.8	0	-0.4029	0	20989	12	11
chr21	38339296	0.0333	0.9667	0	0.9667	0	-0.3815	0	20990	13.75	7.25
chr21	38339297	0.0667	0.9333	0	0.9333	0	0.0418	0	20991	12	11
chr21	38339298	0	0.5333	0.4667	0.5333	0	0.4161	0	20992	13.75	7.25
chr21	38339335	0.5667	0.4333	0	0.5667	-1	-0.5079	-1	20993	12	11
chr21	38339336	0.4	0.5333	0.0667	0.5333	0	-0.4051	0	20994	13.75	7.25
chr21	38339363	0.0667	0.8333	0.1	0.8333	0	-0.1785	0	20995	12	11
chr21	38339364	0.0667	0.9333	0	0.9333	0	0.2343	0	20996	13.75	7.25
chr21	38339383	0.1	0.8333	0.0667	0.8333	0	-0.0768	0	20997	10.75	8
chr21	38339384	0	1	0	1	0	0.0097	0	20998	14.25	8.5
chr21	38339412	0	1	0	1	0	0.266	0	20999	10.75	8
chr21	38339413	0	1	0	1	0	0.2233	0	21000	8	7.75
chr21	38339482	0.2	0.7667	0.0333	0.7667	0	-0.0417	0	21001	8	7.75
chr21	38342937	0	1	0	1	0	-0.0239	0	21002	28.5	18
chr21	38342949	0	1	0	1	0	0.0633	0	21003	28.5	18
chr21	38342959	0	1	0	1	0	0.071	0	21004	28.5	18
chr21	38343012	0.0667	0.9333	0	0.9333	0	-0.0876	0	21005	28.5	18
chr21	38343015	0	1	0	1	0	-0.1514	0	21006	28.5	18
chr21	38346040	0	1	0	1	0	-0.2179	0	21007	20.75	11.5
chr21	38346048	0	1	0	1	0	0.0934	0	21008	20.75	11.5
chr21	38346049	0.0667	0.9333	0	0.9333	0	-0.2231	0	21009	19	10.25
chr21	38346061	0	1	0	1	0	0.1119	0	21010	20.75	11.5
chr21	38346062	0	0.9333	0.0667	0.9333	0	0.414	0	21011	19	10.25
chr21	38346118	0.0333	0.9	0.0667	0.9	0	-0.2437	0	21012	20.75	11.5
chr21	38346119	0	1	0	1	0	0.2774	0	21013	19	10.25
chr21	38346148	0.1	0.9	0	0.9	0	0.079	0	21014	19	10.25
chr21	38347997	0.1	0.8333	0.0667	0.8333	0	-0.21	0	21015	13.75	11
chr21	38348114	0	0.7	0.3	0.7	0	0.6618	0	21016	17.5	7.75
chr21	38355859	0	0.9667	0.0333	0.9667	0	0.3377	0	21017	32.75	12.25
chr21	38355863	0	1	0	1	0	-0.3776	0	21018	32.75	12.25
chr21	38355864	0	1	0	1	0	-0.3507	0	21019	32.25	16
chr21	38355875	0	1	0	1	0	-0.1366	0	21020	32.75	12.25
chr21	38355876	0	1	0	1	0	-0.2855	0	21021	32.25	16
chr21	38355908	0.1	0.9	0	0.9	0	-0.3066	0	21022	32.75	12.25
chr21	38355909	0	0.9667	0.0333	0.9667	0	0.0713	0	21023	32.25	16
chr21	38355919	0	1	0	1	0	0.0268	0	21024	32.75	12.25
chr21	38355920	0	1	0	1	0	-0.0556	0	21025	32.25	16
chr21	38355933	0	1	0	1	0	-0.104	0	21026	32.75	12.25
chr21	38355934	0.0667	0.9333	0	0.9333	0	-0.244	0	21027	32.25	16
chr21	38355994	0.0333	0.9667	0	0.9667	0	-0.2701	0	21028	9.25	19.25
chr21	38355995	0	0.9667	0.0333	0.9667	0	-0.3545	0	21029	32.25	16
chr21	38355997	0	1	0	1	0	-0.0178	0	21030	9.25	19.25
chr21	38356005	0.0333	0.9667	0	0.9667	0	0.1478	0	21031	9.25	19.25
chr21	38356053	0	1	0	1	0	-0.058	0	21032	9.25	19.25
chr21	38356061	0	1	0	1	0	0	0	21033	9.25	19.25
chr21	38358811	0	1	0	1	0	0.0933	0	21034	12.5	9.25
chr21	38358945	0	0.8667	0.1333	0.8667	0	0.3558	0	21035	12.5	9.25
chr21	38358964	0	1	0	1	0	0.1803	0	21036	12.5	9.25
chr21	38361924	0	1	0	1	0	0.038	0	21037	17	9.5
chr21	38361925	0	1	0	1	0	0	0	21038	15.5	8
chr21	38361937	0.1	0.7667	0.1333	0.7667	0	0.0505	0	21039	17	9.5
chr21	38361938	0	1	0	1	0	-0.3346	0	21040	15.5	8
chr21	38361974	0	0.9667	0.0333	0.9667	0	-0.1631	0	21041	48.75	28.5
chr21	38361975	0	1	0	1	0	-0.2971	0	21042	15.5	8
chr21	38361986	0	1	0	1	0	-0.0345	0	21043	31.75	19
chr21	38361987	0	1	0	1	0	0	0	21044	26	22.75
chr21	38362016	0	1	0	1	0	-0.1688	0	21045	31.75	19
chr21	38362017	0	1	0	1	0	0.0968	0	21046	26	22.75
chr21	38362033	0	1	0	1	0	0.0375	0	21047	31.75	19
chr21	38362034	0	1	0	1	0	0.0646	0	21048	26	22.75
chr21	38362045	0	1	0	1	0	-0.1744	0	21049	31.75	19
chr21	38362046	0	1	0	1	0	-0.2954	0	21050	26	22.75
chr21	38362048	0	1	0	1	0	-0.2688	0	21051	31.75	19
chr21	38362049	0	1	0	1	0	0.1882	0	21052	26	22.75
chr21	38362061	0.0333	0.9667	0	0.9667	0	-0.3623	0	21053	31.75	19
chr21	38362062	0	1	0	1	0	0.2113	0	21054	25.75	22.5
chr21	38362082	0	1	0	1	0	0.1025	0	21055	30.25	18.75
chr21	38362083	0	0.9667	0.0333	0.9667	0	0.0849	0	21056	26	22.75
chr21	38362084	0	1	0	1	0	-0.263	0	21057	31	19
chr21	38362085	0	1	0	1	0	0.0172	0	21058	26	22.75
chr21	38362091	0.0333	0.9667	0	0.9667	0	-0.2065	0	21059	31.75	19
chr21	38362092	0	1	0	1	0	-0.075	0	21060	26	22.75
